Diameter,HMag,Albedo,Density,Strength,Alpha,Velocity,Angle,Azimuth, Latitude,Longitude,LumEff,Ablation,Altitude,GroundE,BlastRad1,BlastRad2,BlastRad4,BlastRad10,ThermRad2,ThermRad3,ThermRad4,ThermRad6,BlastPop1,BlastPop2,BlastPop4,BlastPop10,ThermPop2,ThermPop3,ThermPop4,ThermPop6,TsuWet,TsuCas,GlobalCas
8.36,28.2425,0.127,1771.24,1005000.0,0.166,12252.0,55.87,184.5,-3.28239,-95.1266,0.005582,3.188e-09,31240.0,1.20008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.24,26.9954,0.062,1752.06,1065000.0,0.1161,25903.0,54.24,77.97,-12.6778,153.145,0.02788,3.99e-09,31070.0,5.64533e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.2,25.9497,0.2792,2933.17,1355000.0,0.1565,14636.0,68.0,32.47,40.3017,115.284,0.001544,7.518e-10,28310.0,1.70801e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.35,24.3679,0.2032,2001.01,154600.0,0.2955,19733.0,33.39,265.28,13.5683,-69.9136,0.0007417,3.369e-09,28310.0,8.96995e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.97,20.6782,0.3183,1746.5,335100.0,0.2988,13755.0,43.47,25.25,-0.206474,-41.1097,0.000406,1.644e-09,12660.0,0.00268724,94955.5,59933.8,35335.8,13241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.82,27.1727,0.0749,2503.92,8779000.0,0.2649,15105.0,35.26,227.79,40.5426,-89.307,0.02563,1.826e-08,22210.0,3.1374e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.68,27.7078,0.0375,2874.83,271700.0,0.2902,16389.0,25.16,12.86,45.8526,-147.074,0.007133,2.902e-09,34810.0,2.17827e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.07,29.843,0.2156,2957.65,1512000.0,0.1049,25371.0,54.8,284.49,52.9343,-40.3213,0.0003813,1.675e-09,38650.0,4.55848e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.17,25.4443,0.396,1728.46,307000.0,0.1791,13115.0,20.75,313.07,36.2213,-84.1833,0.001499,1.049e-08,37420.0,4.33363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.35,25.4481,0.135,2428.19,122200.0,0.2249,18534.0,61.49,47.06,28.936,-52.16,0.002834,2.336e-08,30280.0,9.62246e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345.6,20.1824,0.1245,2918.6,372500.0,0.2882,19476.0,71.61,348.38,54.8453,70.8688,0.0004958,2.873e-08,7580.0,2.0243e-05,269123.0,122772.0,66686.8,34536.6,30738.6,23219.8,15519.4,12302.8,2719880.0,412046.0,100461.0,24674.1,18852.8,10042.4,3600.0,1920.01,0.0,0.0,0.0
31.64,25.1774,0.1492,2410.89,6437000.0,0.1302,15223.0,39.13,106.58,-2.99648,40.5206,0.0007643,1.244e-09,22070.0,1.27701e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.15,24.4442,0.0736,2015.93,267100.0,0.1038,20848.0,39.59,198.34,69.7021,12.9619,0.006524,1.355e-08,26510.0,3.438e-07,22183.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.68,23.9152,0.397,2276.71,857900.0,0.2791,17683.0,14.95,56.57,12.0661,-134.604,0.01292,1.384e-08,33010.0,2.28477e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.63,28.2559,0.1992,2012.48,383200.0,0.1299,29254.0,67.69,236.75,-13.5877,41.0286,0.0004383,2.902e-09,39750.0,1.59684e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.69,25.4776,0.0318,2134.31,6121000.0,0.2354,20206.0,56.51,317.02,-25.5356,7.8219,0.003086,3.452e-08,23060.0,1.01404e-09,24217.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.37,25.2114,0.3858,1104.17,204400.0,0.1679,28636.0,12.28,106.86,18.6171,94.9309,0.005692,2.553e-08,49370.0,2.62045e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.05,23.9278,0.4322,2233.85,170400.0,0.1073,27773.0,39.56,21.99,25.6941,-135.655,0.005753,3.884e-08,33030.0,3.84163e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.08,28.1225,0.1979,3098.86,2201000.0,0.1323,24522.0,38.78,342.78,64.5817,122.832,0.009654,3.455e-08,36370.0,1.55157e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.29,22.2085,0.1563,2159.85,129700.0,0.1362,29540.0,23.94,61.17,-43.1172,-78.3294,0.000326,8.457e-09,25300.0,1.27331e-06,87563.7,65192.0,32940.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.71,21.4995,0.0441,1709.74,5023000.0,0.2839,30758.0,77.93,302.17,37.9112,49.6947,0.001972,7.385e-10,4470.0,447.684,202503.0,107055.0,59579.6,30994.7,66151.1,50957.4,35893.4,29930.6,7095340.0,2605260.0,318325.0,0.0,629759.0,3811.72,0.0,0.0,2195060.0,95953.3,0.0
253.76,22.2679,0.0338,1741.12,319800.0,0.1232,19418.0,35.66,314.01,10.1129,0.1623,0.02947,8.199e-10,10630.0,0.150403,229920.0,87819.7,49482.2,24895.7,133019.0,102403.0,72018.6,59973.1,10748400.0,1948070.0,499229.0,89883.6,4944640.0,2789820.0,1209620.0,797004.0,0.0,0.0,0.0
141.43,21.5365,0.2135,2279.61,6585000.0,0.2159,14330.0,49.42,73.25,-17.023,-168.035,0.0003716,4.489e-08,17150.0,2.0564e-06,66006.0,49111.1,25844.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.71,22.6742,0.0496,2087.64,218300.0,0.2109,14417.0,34.01,102.35,6.11099,-104.059,0.003283,7.47e-09,14950.0,0.00106697,82713.4,64915.9,38011.8,13669.2,17920.8,10034.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.11,26.9534,0.0211,2179.56,1558000.0,0.1134,22835.0,40.47,128.31,41.7614,-104.583,0.001283,3.088e-09,25980.0,6.86691e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.92,21.5174,0.1358,3136.94,1241000.0,0.1473,19676.0,72.06,47.21,31.069,-96.312,0.0004066,5.945e-10,5410.0,38.3214,171493.0,70059.8,38900.9,19892.2,11914.8,8523.82,4657.65,2530.84,8456340.0,357063.0,38534.0,8567.46,2680.2,837.265,345.36,212.807,0.0,0.0,0.0
21.11,26.6488,0.0864,2216.37,2443000.0,0.1952,20581.0,75.82,24.84,22.332,-14.2184,0.002271,8.109e-09,28910.0,5.31716e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.94,26.2802,0.1679,2533.28,218100.0,0.2886,18830.0,49.65,311.44,-42.1534,-115.986,0.01531,7.264e-09,30890.0,5.14852e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.57,28.8805,0.2356,2206.53,132800.0,0.1236,13815.0,33.58,279.41,20.5932,-76.9419,0.01788,3.759e-09,44260.0,1.29881e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.96,27.0068,0.0483,1452.74,190200.0,0.1472,13440.0,69.55,94.18,-21.7068,10.047,0.002564,9.421e-09,29770.0,1.07225e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.28,23.4853,0.0999,2814.99,1289000.0,0.1387,12758.0,50.43,117.37,4.06717,-114.946,0.01185,1.676e-09,14420.0,0.000219498,38541.3,22622.3,8260.9,0.0,11373.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.96,27.2689,0.0278,2340.34,550100.0,0.2041,24081.0,47.12,318.6,-22.8794,17.1922,0.02663,2.339e-08,32470.0,2.41831e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.77,26.354,0.0894,2277.31,3505000.0,0.2446,16342.0,38.92,1.4,-43.9243,70.6447,0.0004141,3.381e-09,24820.0,2.77143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.51,28.5218,0.02,2821.29,7156000.0,0.1504,11715.0,24.27,321.36,-5.56218,-45.567,0.0005494,3.702e-10,20260.0,1.13043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.08,29.4934,0.1686,3099.64,122300.0,0.2323,21127.0,87.3,242.17,26.7696,-5.6362,0.02268,1.414e-08,45180.0,2.53313e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829.18,21.0281,0.0099,2127.06,507100.0,0.1594,29328.0,52.57,196.83,49.6973,1.5713,0.006359,4.171e-09,0.0,29488.4,419283.0,232763.0,133213.0,73098.7,417390.0,322023.0,227705.0,190512.0,111339000.0,38846700.0,16571900.0,1952720.0,109948000.0,68008500.0,35054900.0,25336000.0,0.0,0.0,0.0
5.58,29.1152,0.1275,1597.97,103600.0,0.1115,25161.0,32.1,35.99,-42.9495,91.8816,0.001467,1.056e-09,44900.0,2.20838e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.92,21.4008,0.2369,1879.39,1111000.0,0.2415,18014.0,62.46,11.16,9.85253,1.2337,0.0005753,6.464e-08,20220.0,6.36081e-12,71646.9,52835.5,26794.2,0.0,0.0,0.0,0.0,0.0,1358440.0,864654.0,226910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,22.5064,0.1585,3109.86,4963000.0,0.1602,23206.0,62.5,175.84,32.7839,-99.7987,0.0006858,1.605e-08,16400.0,6.13873e-07,76330.0,59262.0,33262.8,10016.2,0.0,0.0,0.0,0.0,193295.0,168658.0,21020.4,2086.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.68,29.9423,0.1372,2442.51,301300.0,0.1908,12405.0,63.56,42.65,-40.2217,0.8015,0.0003598,1.414e-08,38140.0,3.47725e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.05,27.3423,0.0258,1268.51,767100.0,0.1504,17066.0,38.1,84.08,-30.5265,132.59,0.004136,5.171e-09,34080.0,1.75326e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.67,24.2858,0.0741,2106.62,7316000.0,0.2955,17273.0,36.93,357.86,40.5743,-29.8369,0.00123,4.993e-08,21230.0,2.75739e-09,27057.4,4974.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.45,21.7959,0.2968,3344.16,132100.0,0.2757,11970.0,50.89,316.45,-48.2655,74.8319,0.0007979,1.594e-08,14530.0,0.000172918,50527.3,34795.0,17046.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.93,25.9441,0.38,1456.83,8900000.0,0.2928,12095.0,30.13,158.34,-70.8783,101.093,0.02184,4.931e-09,21100.0,9.01039e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.48,26.8706,0.028,2651.15,5446000.0,0.1115,26205.0,50.93,196.54,-63.3236,-59.02,0.0184,9.257e-09,29250.0,5.14788e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.61,29.1219,0.1855,1372.75,204900.0,0.1631,19442.0,57.38,53.5,21.0438,-3.5406,0.02603,6.711e-08,46320.0,7.04374e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.31,22.206,0.1223,2020.9,4982000.0,0.2195,16629.0,34.22,313.62,-15.5109,-131.98,0.002091,5.085e-09,15540.0,0.00266588,69404.7,52787.3,29196.0,7905.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.41,29.6146,0.215,2901.55,4712000.0,0.1206,19436.0,82.87,1.2,5.62898,-44.3348,0.02665,1.069e-08,30160.0,5.10989e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.83,21.2577,0.123,3378.87,1061000.0,0.2832,31792.0,43.67,109.14,-36.5094,172.494,0.007573,3.127e-09,9970.0,0.112678,299819.0,119455.0,66998.7,33823.4,106835.0,82180.8,57681.4,47949.7,2051570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.06,20.9808,0.1471,1995.85,3809000.0,0.1755,15327.0,61.71,166.42,-3.91753,48.5597,0.003684,1.083e-09,6640.0,12.8187,170750.0,66473.1,37572.2,18733.2,33667.5,25629.2,17503.8,14186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.9,20.2904,0.1516,2528.2,2850000.0,0.1731,31401.0,25.27,307.9,-72.6325,-70.4018,0.001189,4.034e-08,20420.0,0.0,425633.0,168243.0,95288.5,46210.8,53332.3,39042.1,23529.8,16200.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.45,21.4698,0.2176,3298.73,291600.0,0.2598,22903.0,21.16,312.39,-42.4498,96.9785,0.003398,4.413e-09,18290.0,0.000445751,108109.0,87927.0,52378.8,19701.9,28127.4,18317.2,705.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.33,21.0417,0.2464,1356.29,332700.0,0.164,15727.0,47.3,103.06,-7.02831,4.6838,0.0003485,3.478e-09,14860.0,0.000645848,71299.6,54460.4,30767.6,9544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.51,27.0344,0.0192,3243.65,116200.0,0.1918,30275.0,23.92,232.01,-9.39894,102.08,0.0007952,4.399e-09,31190.0,3.08211e-07,831.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298.83,22.3565,0.0225,1825.09,133000.0,0.2376,23590.0,37.25,204.34,31.6993,-95.3367,0.009133,5.741e-09,12160.0,0.00318134,302586.0,117280.0,66180.8,33068.3,108622.0,83445.7,58375.2,48383.9,22586100.0,1190570.0,327149.0,74700.1,995801.0,613869.0,184862.0,124739.0,0.0,0.0,0.0
9.54,27.9548,0.1271,1857.55,8714000.0,0.2003,15022.0,48.95,358.61,50.4508,38.9328,0.006734,4.247e-10,22620.0,1.28274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.71,21.7923,0.0881,2345.24,6459000.0,0.2009,16810.0,56.53,221.1,32.1146,97.5662,0.0009537,4.075e-10,6830.0,11.3992,171507.0,66554.6,37570.8,18761.4,16023.1,11573.2,6606.46,4069.04,837038.0,67889.7,17698.3,3585.59,2532.56,1328.23,428.976,165.167,0.0,0.0,0.0
193.38,21.3496,0.1356,1929.21,2708000.0,0.215,14746.0,32.88,234.9,13.8294,-66.6579,0.0103,2.401e-09,12560.0,0.00691718,141929.0,78777.8,48238.8,19072.8,44884.0,33694.2,22108.2,17170.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.95,21.2979,0.0901,1119.22,2538000.0,0.2737,32654.0,59.38,244.06,-13.9812,-23.1015,0.0007402,1.07e-09,11480.0,0.0144431,264294.0,101268.0,57102.6,28686.0,22984.1,16158.7,8040.92,2392.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.67,20.4119,0.2958,6375.18,127000.0,0.299,13598.0,14.2,263.45,-61.2548,108.553,0.0004554,3.764e-10,10550.0,0.316029,223430.0,85962.2,48837.1,24217.2,11875.9,6236.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.83,29.3142,0.054,2639.74,1868000.0,0.1196,20280.0,51.67,162.88,79.1991,-8.745,0.0005535,2.706e-08,34700.0,9.75117e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,28.3252,0.2986,1362.2,156400.0,0.2236,14287.0,60.71,193.68,-43.1198,156.887,0.01985,1.972e-09,41020.0,1.57969e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.17,29.524,0.2717,2366.75,444200.0,0.1506,22289.0,20.28,6.27,-19.2432,-117.57,0.006164,2.757e-08,45520.0,4.08355e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.62,21.4031,0.1176,1795.71,152300.0,0.2323,20042.0,68.74,216.91,-0.097106,-14.2944,0.001048,8.899e-09,12340.0,0.000416075,206798.0,112560.0,74307.5,29057.2,15424.7,8943.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.18,23.6487,0.043,3085.97,5174000.0,0.2411,37688.0,53.41,25.93,1.86059,-10.3437,0.0008144,2.757e-09,14630.0,5.85275e-05,217333.0,111905.0,71983.0,28425.7,12161.3,1183.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.8,26.9,0.1864,2824.72,1845000.0,0.1493,20242.0,75.07,138.83,18.0063,-100.027,0.0003895,3.866e-08,33040.0,1.01173e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.49,22.0016,0.1245,2710.36,2690000.0,0.2252,29884.0,56.87,72.42,7.10517,108.254,0.002909,6.349e-10,9720.0,0.480766,209461.0,80033.0,45123.2,22682.7,35977.0,27059.2,17856.7,13959.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.03,22.5444,0.0912,2613.61,9272000.0,0.2893,23755.0,53.67,28.14,57.6124,15.6699,0.0004018,3.082e-09,11070.0,0.04338,175259.0,91739.5,59774.5,23444.0,0.0,0.0,0.0,0.0,2047770.0,561424.0,168891.0,24883.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.03,26.0593,0.2579,2074.26,204400.0,0.1905,18603.0,60.75,199.04,-46.2732,174.189,0.000418,1.555e-08,34330.0,4.88158e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.81,29.7399,0.0967,1533.14,235500.0,0.192,20593.0,31.97,345.93,36.8681,-109.703,0.02201,5.794e-08,46640.0,3.02741e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.02,24.1117,0.3442,2766.3,3736000.0,0.2125,15099.0,56.03,239.04,-39.8298,-130.229,0.0179,9.301e-09,22410.0,7.59247e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.36,22.6423,0.3966,2293.09,419700.0,0.111,13597.0,84.21,126.54,52.7887,6.3246,0.01631,1.169e-09,16620.0,2.8478e-05,24033.2,6776.89,0.0,0.0,0.0,0.0,0.0,0.0,282914.0,12254.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.59,24.1497,0.4113,3056.45,381900.0,0.107,22563.0,34.23,297.91,32.5043,-13.0599,0.0006735,8.543e-10,26450.0,9.83103e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.3,22.5183,0.1986,2200.23,2028000.0,0.2518,15042.0,26.91,337.63,-24.3432,-138.655,0.0003466,7.364e-09,22790.0,6.48656e-05,36952.7,15816.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.71,22.3324,0.2999,2536.17,308900.0,0.1648,15341.0,60.35,26.06,12.4383,172.819,0.001111,3.969e-10,14650.0,0.000186339,41461.2,25442.9,10347.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.94,25.1833,0.04,1450.15,605400.0,0.227,39584.0,22.89,296.98,18.7616,36.1833,0.01708,5.111e-09,33220.0,7.27064e-08,27820.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59196.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.14,29.2119,0.1377,1417.8,2083000.0,0.2921,38789.0,61.81,217.04,-49.2122,42.3487,0.0008573,1.365e-08,40920.0,1.29588e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.49,28.5601,0.1571,2608.97,655400.0,0.1335,37922.0,10.34,226.53,-25.8293,-24.2334,0.001671,2.076e-08,48740.0,3.03101e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.28,28.1216,0.0939,1940.54,3704000.0,0.2195,33119.0,67.79,125.53,41.8333,-173.638,0.004017,3.66e-09,33400.0,3.06287e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.61,22.176,0.2295,2459.91,6691000.0,0.1218,15482.0,8.79,113.09,43.1151,-64.8462,0.003712,4.37e-09,21930.0,0.000126416,46329.0,25436.9,2637.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.59,21.9598,0.4041,2030.25,1454000.0,0.2554,18065.0,29.29,305.16,-13.1563,-4.8853,0.001079,2.502e-08,27650.0,3.05645e-07,30880.0,1801.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.41,27.1806,0.1532,2114.45,9384000.0,0.189,43013.0,62.54,99.51,44.7893,-154.034,0.004699,5.856e-10,30730.0,3.53253e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277.71,20.7623,0.113,2876.77,7908000.0,0.1449,23333.0,3.82,135.21,37.8772,150.993,0.0004152,6.736e-10,16590.0,0.0344448,341250.0,139837.0,78279.7,37128.0,19326.1,10531.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388.88,21.0447,0.0444,2547.25,3440000.0,0.2809,27090.0,30.49,85.63,-8.64041,3.3957,0.0007217,2.644e-09,7210.0,128.429,292111.0,147478.0,81231.3,42091.8,54591.3,41867.5,29162.5,24077.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.49,0.0,0.0
313.87,20.772,0.0877,2779.71,478300.0,0.1496,19341.0,71.69,255.18,-40.0793,-135.076,0.0007061,1.134e-09,1590.0,653.469,143945.0,79010.8,45153.0,24132.2,32594.6,25127.0,17731.8,14809.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.61,0.326646,0.0
322.96,20.5188,0.1045,2239.76,409000.0,0.101,23178.0,39.31,258.72,-39.678,22.4429,0.005314,3.271e-08,15330.0,1.09851e-12,352423.0,135006.0,76129.3,38247.1,97395.6,74506.7,51557.0,42310.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.04,25.3386,0.1526,2804.52,297800.0,0.1912,16917.0,21.49,208.3,-72.6139,-92.9523,0.003422,5.341e-09,32700.0,4.38658e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.72,22.9901,0.2177,2112.01,4841000.0,0.2569,12183.0,14.32,2.63,20.3443,-102.256,0.01795,2.024e-08,20810.0,0.000571997,20871.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
